Uniclass Product Name,Uniclass Product Code,Uniclass System Name,Uniclass System Code,IFC Object,Property Set/Defined by,Attribute Name / IfcProperty,COBie Mapping,Template Type,Primary Measure Type,Defined Data,,Discipline,Data Template Within Model,Stage Required,Register of Assets,Support for Business Questions,Support for Compliance and Regulatory Responsibilities,Management of Capacity and Utilization,Support for Repurposing,Predicted and Actual Impacts,Operations,Maintenance and Repair,Replacement
Manual revolving doorsets,Pr_30_59_24_50,Revolving doorset systems,Ss_25_30_20_70,IfcDoorStyle,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,x
Manual revolving doorsets,Pr_30_59_24_50,Revolving doorset systems,Ss_25_30_20_70,IfcDoorStyle,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,
Manual revolving doorsets,Pr_30_59_24_50,Revolving doorset systems,Ss_25_30_20_70,IfcDoorStyle,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Manual revolving doorsets,Pr_30_59_24_50,Revolving doorset systems,Ss_25_30_20_70,IfcDoorStyle,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Manual revolving doorsets,Pr_30_59_24_50,Revolving doorset systems,Ss_25_30_20_70,IfcDoorStyle,Pset_DoorCommon,FireRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Manual revolving doorsets,Pr_30_59_24_50,Revolving doorset systems,Ss_25_30_20_70,IfcDoorStyle,Pset_DoorCommon,SmokeStop,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoor,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoor,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,,OperationType,,p_enumeratedvalue,IfcDoorTypeOperationEnum,,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Architectural,Stage 2,Stage 6,x,,x,,,,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,x
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_DoorCommon,FireRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_DoorCommon,SmokeStop,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Sliding door and partition sets,Pr_30_59_24_80, Sliding doorset systems,Ss_25_30_20_77,IfcDoorStyle,Pset_DoorCommon,HasDrive,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoor,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoor,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,,OperationType,,p_enumeratedvalue,IfcDoorTypeOperationEnum,,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Architectural,Stage 2,Stage 4,,x,,,,,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,x
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Sliding folding shutter doorsets,Pr_30_59_24_81,Sliding folding doorset systems,Ss_25_30_20_78,IfcDoorStyle,Pset_DoorCommon,AcousticRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoor,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoor,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,,OperationType,,p_enumeratedvalue,IfcDoorTypeOperationEnum,,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 4,x,x,x,x,x,x,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Architectural,Stage 2,Stage 4,,x,,,,,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,x
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 2,Stage 6,,,,,,,x,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 5,,,,,,,x,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_DoorCommon,FireRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_DoorCommon,SmokeStop,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_DoorCommon,SecurityRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_DoorCommon,HasDrive,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Security shutters,Pr_30_59_57_76,Security systems,Ss_75_40,IfcDoorStyle,Pset_DoorCommon,SelfClosing,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,,,,x,
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,,PredefinedType,,p_enumeratedvalue,IfcBuildingElementProxyTypeEnum,,,TBC,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,TBC,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,TBC,Stage 3,Stage 4,,x,,,,,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,TBC,Stage 3,Stage 6,,,,,,,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,TBC,Stage 3,Stage 6,,,,,,,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,TBC,Stage 3,Stage 5,,,,,,,x,x,x
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,TBC,Stage 3,Stage 6,,,,,,,x,x,
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 5,,,,,,,x,x,
Rising arm vehicular barriers,Pr_30_59_59_72,Road barrier systems,Ss_25_16_73,IfcBuildingElementProxy,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,TBC,Stage 3,Stage 5,,,,,,,x,x,
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoor,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoor,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,,OperationType,,p_enumeratedvalue,IfcDoorTypeOperationEnum,,,Architectural,Stage 3,Stage 3,,,,,,,,x,
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Architectural,Stage 3,Stage 4,,x,,,,,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 3,Stage 6,,,,,,,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 3,Stage 6,,,,,,,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 3,Stage 5,,,,,,,x,x,x
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 3,Stage 6,,,,,,,x,x,
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 3,Stage 5,,,,,,,x,x,
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,Exclusions,,p_singlevalue,IfcText,,,Architectural,Stage 3,Stage 5,,,,,,,x,x,
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_DoorCommon,FireRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,,,,,,,,x,
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_DoorCommon,SmokeStop,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 3,Stage 3,,,,,,,,x,
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_DoorCommon,HasDrive,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 3,Stage 3,,,,,,,,x,
Fire-resisting roller shutters,Pr_30_59_84_30,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_DoorCommon,SelfClosing,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 3,Stage 3,,,,,,,,x,
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoor,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoor,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,,OperationType,,p_enumeratedvalue,IfcDoorTypeOperationEnum,,,Architectural,Stage 3,Stage 3,,,,,,,,x,
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Architectural,Stage 3,Stage 4,,x,,,,,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,WarrantyStartDate,COBieComponentWarrantyStartDate,p_singlevalue,IfcDate,,,Architectural,Stage 3,Stage 6,,,,,,,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,WarrantyEndDate,,p_singlevalue,IfcDate,,,Architectural,Stage 3,Stage 6,,,,,,,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,WarrantyPeriod,COBieTypeWarrantyDurationParts,p_singlevalue,IfcTimeMeasure,,,Architectural,Stage 3,Stage 5,,,,,,,x,x,x
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,PointOfContact,COBieTypeWarrantyGuarantorParts,p_referencevalue,IfcOrganization,,,Architectural,Stage 3,Stage 6,,,,,,,x,x,
Roller shutters,Pr_30_59_84_73,Roller shutter doorset systems,Ss_25_30_20_74,IfcDoorStyle,Pset_Warranty,WarrantyContent,COBieTypeWarrantyDescription,p_singlevalue,IfcText,,,Architectural,Stage 3,Stage 5,,,,,,,x,x,
